opendb_id,name,manufacturer,form_factor,expansion_slots,internal_2_5_bays,internal_3_5_bays,gpu_clearance_mm,cooler_clearance_mm,psu_clearance_mm,volume_liters,supported_motherboards,supported_psu,transparent_side_panel
0000caee-142c-48f6-99be-9c6f4dd18845,Fractal Design Meshify C ATX Mid Tower Black,Fractal Design,ATX Mid Tower,7,3,2,315.0,170.0,,40.598,ATX | Micro ATX | Mini-ITX,,false
000a0d8c-7590-4fd6-a724-41c36a3a4a9f,Deepcool CH510 MESH DIGITAL ATX Mid Tower Black Tempered Glass,DeepCool,ATX Mid Tower,7,2,2,380.0,,,49.185,ATX | Micro ATX | Mini-ITX,,true
00421fed-e4e2-49c9-9127-ed0d22c84340,Thermaltake View 380 XL WS ARGB Mid Tower Chassis Wood Edition Snow,Thermaltake,ATX Mid Tower,8,2,1,420.0,160.0,,63.619,ATX | Micro ATX | Mini-ITX,,true
00487393-e98c-4e50-9519-d83f58497429,Silverstone Sugo SG11 Micro ATX Mini Tower Black,Silverstone,Micro ATX Mini Tower,4,9,3,369.0,82.0,,22.5,Micro ATX | Mini-ITX,,false
004c70a3-272d-48a9-a448-96d006f10d55,Lian Li LANCOOL 216 EATX Mid Tower White Tempered Glass RGB w/Controller,Lian Li,EATX Mid Tower,7,6,2,392.0,180.5,,55.568,EATX | ATX | Micro ATX | Mini-ITX,,true
00569e42-4f32-46a9-ae0b-0af73fd8d8dd,Cougar DarkBlader-G ATX Full Tower Black / Silver with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A Front Panel,Cougar,ATX Full Tower,8,4,4,380.0,,,,ATX | Micro ATX | Mini-ITX,,true
00584ec5-7163-4d77-ab95-75e0efcd4650,"HYTE Y40 ATX Mid Tower Red / Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",HYTE,ATX Mid Tower,6,2,1,422.0,183.0,,49.73,ATX | Micro ATX | Mini-ITX,,true
006b9bba-a671-4baf-b5b2-61077a7788eb,"Fractal Design Define R4 ATX Mid Tower Black / Gray with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Fractal Design,ATX Mid Tower,7,2,8,430.0,,,55.95,ATX | Micro ATX | Mini-ITX,,true
006f965a-1eaf-42ff-a595-85c9e7fda484,Antec AX67 ARGB ATX Mid Tower Tempered Glass,Antec,ATX Mid Tower,7,2,2,345.0,,,36.369,ATX | Micro ATX | Mini-ITX,,true
0071938b-9e4d-48fc-934b-e5d17caab4b1,"Chieftec Chieftronic M2 MicroATX Mid Tower Tempered Glass Side Panel, Front USB 3.2 Gen 1 Type-A & USB 2.0 Type-A",Chieftec,Micro ATX Mid Tower,4,2,2,340.0,,,37.486,Micro ATX | Mini-ITX,,true
0078f781-149d-458a-bf50-c54bcb34c0fc,"Silverstone Lucid 04 Micro ATX Mid Tower White Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Silverstone,Micro ATX Mid Tower,5,0,2,350.0,,,38.25,Micro ATX | Mini-ITX,,true
00827b00-c9c3-421a-8730-78e3cea68fe7,"NZXT H7 Flow RGB (2024) ATX Mid Tower White Tempered Glass, USB 3.2 Gen 2x2 Type-C USB 3.2 Gen 1 Type-A",NZXT,ATX Mid Tower,7,2,2,410.0,185.0,,62.12,ATX | Micro ATX | Mini-ITX | EATX,,true
008ba4a2-0324-4ef4-b3a5-df58cc59c6ec,Corsair 6500X ATX Mid Tower Black Tempered Glass Side Panel,Corsair,ATX Mid Tower,8,2,2,400.0,190.0,,78.253,ATX | Micro ATX | Mini-ITX,,true
00db095c-05d0-46c5-9518-44757d068d96,Fractal Design Focus 2 ATX Mid Tower Black,Fractal Design,ATX Mid Tower,7,2,2,405.0,170.0,,45.767,ATX | Micro ATX | Mini-ITX,,false
00dd5656-6a3f-4de7-8f23-a79d129f4cbc,Rosewill R379-M Micro ATX Slim Black / Silver w/300 W Power Supply,Rosewill,Micro ATX Slim Tower,4,0,1,,,,12.902,Micro ATX | Mini-ITX,,false
00e352bf-101b-40ea-8cd4-923ae63922c2,"Corsair Carbide Series Air 240 Micro ATX Mid Tower White Acrylic Side Panel, USB 3.2 Gen 1 Type-A",Corsair,Micro ATX Mid Tower,4,3,3,330.0,,,32.82,Micro ATX | Mini-ITX,,true
00f475f6-b2cb-4fb1-b11f-3fc02ae08461,Silverstone RVZ03W-ARGB Mini-ITX Desktop White,Silverstone,Mini ITX Tower,2,4,0,330.0,83.0,,14.6,Mini-ITX,,false
0101e471-dba6-4e81-9d2f-e07ce576689d,be quiet! Silent Base 601 ATX Mid Tower Black / Silver with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A,be quiet!,ATX Mid Tower,7,0,3,449.0,,,,ATX | Micro ATX | Mini-ITX,,true
010772d5-39c6-4e90-92f3-eb7661f82b0a,"Corsair 2000D RGB AIRFLOW Mini-ITX Tower Black Mesh Side Panel, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Corsair,Mini ITX Tower,3,3,0,365.0,,,24.824,Mini-ITX,,true
01281361-6eee-4932-b609-b504146df09b,"Vetroo AL700 ATX Mid Tower Black with Tempered Glass Side Panel and Front Panel USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Vetroo,ATX Mid Tower,7,2,1,400.0,,,48.121,ATX | Micro ATX | Mini-ITX,,true
015b4d51-427d-4ee4-9ef4-957dd46659f2,Rosewill BLACKHAWK-ULTRA ATX Full Tower Black with USB 3.2 Gen 1 Type-A and USB 2.0 Type-A,Rosewill,ATX Full Tower,10,0,10,433.0,,,100.584,ATX | Micro ATX | Mini-ITX,,false
0166a285-c025-4fef-868b-251a8ca785b0,"Lian Li O11 Dynamic EVO ATX Mid Tower Gray / Black Tinted Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A",Lian Li,ATX Mid Tower,8,3,6,426.0,167.0,,60.829,ATX | Micro ATX | Mini-ITX | EATX,ATX,true
016a1caf-e7c9-442c-b2de-f40a4d17a23d,In Win D-Frame 2.0 ATX Full Tower White / Blue Tempered Glass Side Panel w/1065 W Power Supply,InWin,ATX Full Tower,8,0,4,415.0,,,,ATX | Micro ATX | Mini-ITX,,true
01b86486-a564-405a-aa73-1d7ca3e7775d,"GameMax White Diamond ARGB ATX Mid Tower White / Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",GAMEMAX,ATX Mid Tower,7,2,2,330.0,,,,ATX | Micro ATX | Mini-ITX,,true
01cd5846-f882-424c-b2b3-a8f0a9f22121,Corsair Carbide Series SPEC-06 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A Front Panel,Corsair,ATX Mid Tower,7,4,2,370.0,,,,ATX | Micro ATX | Mini-ITX,,true
01d96ead-68c8-48b3-8409-45f2a7baffff,DIYPC ARGB-Q8-BK Micro ATX Mid Tower Black Tempered Glass Side Panel,DIYPC,Micro ATX Mid Tower,4,3,2,305.0,,,28.445,Micro ATX | Mini-ITX,,true
01e80402-f15e-4d65-ba08-db2e69fdc267,"Azza Spectra ATX Mid Tower White with Tempered Glass Side Panel and Front Panel USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",AZZA,ATX Mid Tower,7,3,2,290.0,155.0,,33.434,ATX | Micro ATX | Mini-ITX,,true
01fa5472-b608-44c1-9f22-7b87eafa0e04,Apevia X-FIT-100 Mini-ITX Tower Case Black with 250 W Power Supply,Apevia,Mini ITX Tower,1,1,0,,,,4.704,Mini-ITX,,false
02105d8e-3b5a-40cc-8a47-a32e11b470a7,APNX V1 ATX Mid Tower White / Brown Tempered Glass Side Panel,APNX,ATX Mid Tower,7,4,2,390.0,170.0,,70.397,ATX | Micro ATX | Mini-ITX,,true
021d3b2e-8f92-48e0-b1fc-2dd7961fefca,Montech AIR 903 MAX ATX Mid Tower Black Tempered Glass Side Panel,MONTECH,ATX Mid Tower,7,3,2,400.0,180.0,,54.2,ATX | Micro ATX | Mini-ITX | EATX,,true
0225606e-84f6-4abe-a93e-10a50408a743,"Cooler Master MasterCase Maker 5 ATX Mid Tower Black with Acrylic Side Panel and Front Panel: USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Cooler Master,ATX Mid Tower,7,2,5,412.0,,,,ATX | Micro ATX | Mini-ITX,,true
02351dcd-a0df-4e1b-8e7f-5f4b0e6a5d4c,RAIJINTEK PAN Slim Mini-ITX Desktop,RAIJINTEK,Mini ITX Tower,3,0,2,340.0,,,38.744,Mini-ITX,,false
0260e2ea-db6b-44f8-98b2-7d6245f4d132,be quiet! Pure Base 600 ATX Mid Tower Black / Orange Tempered Glass Side Panel,be quiet!,ATX Mid Tower,7,5,3,425.0,,,50.873,ATX | Micro ATX | Mini-ITX,,true
026d2ed3-e423-4f11-b997-ca65017ef35f,Zalman Z10 DUO ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C / USB 3.2 Gen 1 Type-A,Zalman,ATX Mid Tower,7,2,2,395.0,,,51.64,ATX | Micro ATX | Mini-ITX,,true
0281ec1d-0980-4d76-941b-5e651a779172,Fractal Design Epoch RGB ATX Mid Tower White Tempered Glass Side Panel,Fractal Design,ATX Mid Tower,7,2,2,372.0,170.0,,45.073,ATX | Micro ATX | Mini-ITX,,true
02892952-df88-4c7b-8d7b-6804b5d5ce31,Fractal Design Meshify 2 Compact TG Dark Tint ATX Mid Tower Black Tinted Tempered Glass,Fractal Design,ATX Mid Tower,7,2,2,360.0,,,42.294,ATX | Micro ATX | Mini-ITX,,true
02a6d3ac-1d25-4e46-9d0d-44a99ae5538b,"CiT Master ATX Mid Tower Black Tempered Glass Side Panel, USB 3.2 Gen 1 & USB 2.0 Front USB",CiT,ATX Mid Tower,7,2,2,305.0,,,37.55,ATX | Micro ATX | Mini-ITX,,true
02d91ca1-5036-4243-9e24-9c22fb21829d,Corsair Obsidian Series 350D Micro ATX Mid Tower Black Window,Corsair,Micro ATX Mid Tower,5,3,2,380.0,,,41.393,Micro ATX | Mini-ITX,,true
02e52d09-eea2-4af6-9a7d-bbc9e94c0b2d,Fractal Design Meshify 2 Compact ATX Mid Tower White TG Clear Tint Tempered Glass,Fractal Design,ATX Mid Tower,7,2,2,360.0,,,42.294,ATX | Micro ATX | Mini-ITX,,true
02fa59bb-07be-4e64-840e-4114b62a7fc1,HAVN BF 360 Flow White,HAVN,ATX Mid Tower,7,13,7,410.0,195.0,,68.361306,ATX | Micro ATX | Mini-ITX | EATX,,true
03064d6e-762f-46a0-b060-21c4dae42b0a,Corsair Obsidian Series 450D ATX Mid Tower Black Acrylic Side Panel,Corsair,ATX Mid Tower,7,2,3,430.0,,,51.559,ATX | Micro ATX | Mini-ITX,,true
031d9327-07fb-4be0-b253-df620d11cafd,"Rosewill FBM-X1 Micro ATX Mini Tower Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A Front Panel",Rosewill,Micro ATX Mini Tower,4,1,1,300.0,,,22.176,Micro ATX | Mini-ITX,,true
03242014-e683-4271-9c93-c7c82a04063b,"Jonsbo BO 100 Mini-ITX Desktop Silver with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Jonsbo,Mini ITX Tower,2,2,1,,,,15.704,Mini-ITX,,true
0329f762-424b-4808-a2c1-b2d51a66f6ce,"FSP Group CUT593P ATX Full Tower White with Tempered Glass Side Panel, USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A, and Dimensions 500 x 230 x 544",FSP Group,ATX Full Tower,7,4,3,400.0,,,62.56,ATX | Micro ATX | Mini-ITX,,true
0348175d-007a-47a6-a4bd-db9bf8960f74,LIAN LI O11 Dynamic EVO O11DEX Black Aluminum / Steel / Tempered Glass ATX Mid Tower Computer Case,Lian Li,ATX Full Tower,8,5,2,426.0,167.0,,,ATX | Micro ATX | Mini-ITX,,true
03586bdd-c5d7-4406-bc23-9d651272fd6a,Cougar Purity MicroATX Mini Tower Black,Cougar,Micro ATX Mini Tower,4,2,2,305.0,,,28.224,Micro ATX | Mini-ITX,,false
035a3d9e-7a5a-4eee-90a3-157c02d101d7,NZXT H700 ATX Mid Tower White Tempered Glass Side Panel,NZXT,ATX Mid Tower,7,5,2,413.0,,,58.628,ATX | Micro ATX | Mini-ITX,,true
0379dde4-b9c1-4d37-b793-f00839969335,GameMax Master M905 ATX Full Tower Black Tempered Glass Side Panel,GAMEMAX,ATX Full Tower,8,2,8,420.0,,,53.797,ATX | Micro ATX | Mini-ITX,,true
03aec929-39f5-43c7-8396-3de12002b795,NZXT H7 Flow (2024) ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C USB 3.2 Gen 1 Type-A,NZXT,ATX Mid Tower,7,4,2,410.0,185.0,,62.12,ATX | Micro ATX | Mini-ITX | EATX,,true
03b6b88f-7b16-4baf-94de-3541ec8fae63,Corsair Vengeance C70 ATX Mid Tower Green Acrylic Side Panel,Corsair,ATX Mid Tower,8,0,6,460.0,,,61.446,ATX | Micro ATX | Mini-ITX,,true
03ba5c32-d37c-424d-a122-10a66cec4179,Lian Li O11 Dynamic Mini ATX Mid Tower Snow Edition Tempered Glass Side Panel,Lian Li,ATX Mid Tower,7,2,2,395.0,169.0,,45.012,ATX | Micro ATX | Mini-ITX | EATX,SFX | SFX-L,true
03cbef27-8646-453c-b4f1-723a51611181,Phanteks Enthoo EVOLV ITX TG Mini-ITX Desktop Black / Red Tinted Tempered Glass Side Panel,Phanteks,Mini ITX Tower,2,1,2,330.0,,,34.069,Mini-ITX,,true
03d48c7c-420d-4d5c-991b-77c69d2b6360,Thermaltake Versa N26 ATX Mid Tower Black Acrylic Side Panel,Thermaltake,ATX Mid Tower,7,1,3,360.0,,,44.693,ATX | Micro ATX | Mini-ITX,,true
03f16460-f1f7-489b-8fd1-d5d1ef066e94,SHARKOON Elite Shark CA200G ATX Mid Tower Black Tempered Glass USB 3.2 Gen 1 Type-A USB 2.0 Type-A,SHARKOON,ATX Mid Tower,8,7,4,425.0,,,62.784,ATX | Micro ATX | Mini-ITX,,true
03fadb32-8ce8-43c0-87a5-54818a6dc616,Cooler Master MasterBox TD500 Mesh ATX Mid Tower White w/o Controller,Cooler Master,ATX Mid Tower,7,4,2,410.0,,,,ATX | Micro ATX | Mini-ITX,,true
04157ff0-9172-4b95-916d-caef96ec274c,Deepcool CK560 ATX Mid Tower White/Black Tempered Glass Side Panel,DeepCool,ATX Mid Tower,7,2,2,380.0,,,,ATX | Micro ATX | Mini-ITX,,true
0415f35d-5fd9-4ae8-ac61-8d7d312cb20b,"Lian Li Q58 Mini-ITX Desktop Black Tempered Glass Side Panel, PCIe 4.0",Lian Li,Mini ITX Tower,3,2,0,320.0,,,14.535,Mini-ITX,,true
04444ff7-0db2-42a6-b53e-f2582e23c86d,Jonsbo D40 ATX Mid Tower Black Tempered Glass Side Panel,Jonsbo,ATX Mid Tower,7,4,3,374.0,,,31.576,ATX | Micro ATX | Mini-ITX,,true
04454e54-af10-4065-a94f-0df2a8047aef,"NZXT H710i ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",NZXT,ATX Mid Tower,7,5,4,413.0,,,58.628,ATX | Micro ATX | Mini-ITX,,true
044572aa-2cb1-4b2a-b42d-e3554cc27309,NZXT H7 Flow 2024 - Mid-Tower ATX Airflow Case - Includes Pre-Installed 3 x 120mm Fans - CM-H72FB-01 - Supports Bottom Fans for Dedicated GPU Cooling - Cable Management - Black,NZXT,ATX Mid Tower,7,4,2,410.0,185.0,,61.12,ATX | Micro ATX | Mini-ITX | EATX,,true
044a95f6-8693-495d-a24d-9ebad86d683f,"Corsair Carbide Series 678C ATX Mid Tower White / Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Corsair,ATX Mid Tower,7,3,6,370.0,,,65.212,ATX | Micro ATX | Mini-ITX,,true
044c20cb-b111-4182-be46-86b092a6d537,NZXT H500 ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A,NZXT,ATX Mid Tower,7,3,3,381.0,,,41.345,ATX | Micro ATX | Mini-ITX,,true
047c5e24-2bda-4f95-a689-ce8cffeb34ff,Cougar MX340 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-A USB 2.0 Type-A Front Panel,Cougar,ATX Mid Tower,7,2,2,330.0,,,,ATX | Micro ATX | Mini-ITX,,true
048ab1e5-144e-447d-a8fc-92a694dfe03d,"SAMA IM01 Pro Micro ATX Mini Tower Black Tempered Glass, Front USB: USB 3.2 Gen2 Type-C & USB 3.2 Gen1 Type-A",SAMA,Micro ATX Mini Tower,4,0,4,355.0,,,26.05,Micro ATX | Mini-ITX,,true
0495537d-62e6-47a3-bba6-6e8990158c15,Fractal Design Define S2 Vision RGB ATX Mid Tower Black with Tinted Tempered Glass Side Panel,Fractal Design,ATX Mid Tower,7,2,3,440.0,,,58.831,ATX | Micro ATX | Mini-ITX,,true
04ba41ef-2b29-4c28-9989-67d5a8fe0aa6,Apevia Guardian-M ATX Mid Tower Black Tempered Glass Side Panel,Apevia,ATX Mid Tower,7,2,2,370.0,,,39.531,ATX | Micro ATX | Mini-ITX,,true
04c32127-b73b-4aa7-b2c6-c7a9cae97de9,MUSETEX Y4 ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C USB 3.2 Gen 1 Type-A,MUSETEX,ATX Mid Tower,7,3,2,280.0,,,32.93,ATX | Micro ATX | Mini-ITX,,true
04ebe8b6-6242-4887-85c1-2124a75f75af,MSI MPG GUNGNIR 300R AIRFLOW ATX Mid Tower White with Tempered Glass Side Panel and USB 3.2 Gen 2x2 Type-C / USB 3.2 Gen 1 Type-A,MSI,ATX Mid Tower,7,6,2,360.0,175.0,,60.524,ATX | Micro ATX | Mini-ITX | EATX,,true
04f975ee-2e6b-419a-abf8-16511e6b4eff,Phanteks NV5 ATX Mid Tower Black Tempered Glass Side Panel,Phanteks,ATX Mid Tower,7,4,3,440.0,,,60.194,ATX | Micro ATX | Mini-ITX | EATX,,true
0505dd34-4255-4d2f-8326-e3d116a74045,Fractal Design Define C ATX Mid Tower Black Tempered Glass,Fractal Design,ATX Mid Tower,7,3,2,315.0,,,40.598,ATX | Micro ATX | Mini-ITX,,true
0507128c-2348-49e5-a521-0a3e70fb4e9c,Maingear Vybe Mk. V ATX Mid Tower Red / Black Tempered Glass Side Panel,Maingear,ATX Mid Tower,7,4,2,267.0,,,38.409,ATX | Micro ATX | Mini-ITX,,true
052301cf-e039-41bf-a134-18621a6fc42b,be quiet! Pure Base 501 DX ATX Mid Tower White Tempered Glass,be quiet!,ATX Mid Tower,7,5,2,368.0,190.0,,48.129,ATX | Micro ATX | Mini-ITX,,true
05325b94-a162-4410-89d6-ecce879d0af3,Jonsbo N10 Mini-ITX Tower Silver with Mesh Side Panel and USB 3.2 Gen 2 Type-C Front Panel,Jonsbo,Mini ITX Tower,,4,0,,,,4.539,Mini-ITX,,true
05336522-9ddf-44de-844d-8facb0068bb1,"Fractal Design Arc XL ATX Full Tower Black with Acrylic Side Panel and USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Fractal Design,ATX Full Tower,9,2,8,480.0,,,72.805,ATX | Micro ATX | Mini-ITX,,true
05666e34-c785-476e-93e3-403b70448d3c,Thermaltake Versa H17 Micro ATX Mini Tower Black,Thermaltake,Micro ATX Mini Tower,4,2,2,350.0,155.0,,30.381,Micro ATX | Mini-ITX,,false
0579bb64-a706-4b2d-b880-eaf6b8c6c602,Fractal Design Era ITX Mini Tower Case (Carbon with Tempered Glass),Fractal Design,Mini ITX Tower,2,4,2,295.0,120.0,,,Mini-ITX,,false
05914d55-84fa-4f6d-9b3e-d5c47097cbbb,Thermaltake Ceres 300 ATX Mid Tower Green Tempered Glass ARGB,Thermaltake,ATX Mid Tower,7,0,1,370.0,185.0,,53.882,ATX | Micro ATX | Mini-ITX,,true
05a3bd64-8f41-40ea-85e9-06e38eb178d3,KOLINK Unity Cascade ARGB ATX Mid Tower Black Tempered Glass USB 3.2 Gen 1 Type-A,KOLINK,ATX Mid Tower,7,2,2,400.0,,,41.86,ATX | Micro ATX | Mini-ITX,,true
05cc0069-75a1-47bf-b86b-f08b1b2b3b86,In Win Explorer Mini-ITX Desktop White Tempered Glass Side Panel,InWin,Mini ITX Tower,3,2,1,330.0,,,34.298,Mini-ITX,,true
05ceebe4-74ee-47a3-a5c3-f1a3e53b70b6,"DIYPC DIY-mATX06-Wood Micro ATX Mini Tower Black / Brown with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",DIYPC,Micro ATX Mini Tower,4,1,2,402.0,,,40.413,Micro ATX | Mini-ITX,,true
05f729df-576c-410a-9221-588ae691a1bc,"HYTE Y40 ATX Mid Tower White / Black with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",HYTE,ATX Mid Tower,6,2,1,422.0,183.0,,49.73,ATX | Micro ATX | Mini-ITX,,true
05fa376d-f44f-4010-bfbd-2d0cc983d6e0,GameMax Vista M Micro ATX Mini Tower White Tempered Glass Side Panel,GAMEMAX,Micro ATX Mini Tower,4,1,2,410.0,,,40.919,Micro ATX | Mini-ITX,,true
05fe40f6-b86b-4a0a-b80b-acb0fc2fb537,"JONSBO D30 BLACK Mini Micro ATX Computer Case, Aluminum/Steel/Tempered Glass-1 Side, Simple High Compatibility MATX Case, Support 240 Water & 168mm Air Cooling, 355mm GPU Support,Interchangeable Side",Jonsbo,Micro ATX Mini Tower,4,4,1,355.0,168.0,,,Micro ATX | Mini-ITX,,true
0624a9d9-a775-4d2b-afe8-7cffe6d51702,"Thermaltake Versa N21 ATX Mid Tower Black Acrylic Side Panel, USB 3.2 Gen 1 Type-A, USB 2.0 Type-A",Thermaltake,ATX Mid Tower,7,1,3,360.0,,,51.542,ATX | Micro ATX | Mini-ITX,,true
0625bf09-71ce-4f4e-9b54-2c7ba3938cf7,Thermaltake View 21 ATX Mid Tower Black Tempered Glass Side Panel,Thermaltake,ATX Mid Tower,7,2,2,410.0,,,48.2,ATX | Micro ATX | Mini-ITX,,true
06487c4f-2620-4200-b62a-761f8ff116d3,Thermaltake Commander C34 ATX Mid Tower White / Black Tempered Glass Side Panel ARGB,Thermaltake,ATX Mid Tower,7,2,3,410.0,,,,ATX | Micro ATX | Mini-ITX,,true
066fedbd-71b4-4787-a6b4-4ddb7aabd6d8,"HYTE Y70 Silver Wolf ATX Mid Tower Black / Purple with Tempered Glass Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",HYTE,ATX Mid Tower,7,4,2,422.0,180.0,,70.688,ATX | Micro ATX | Mini-ITX | EATX,,true
068c0005-7253-4a77-a06b-1a9c97a55688,HAVN BF360 Flow Black,HAVN,ATX Mid Tower,7,13,7,410.0,195.0,,68.361306,ATX | Micro ATX | Mini-ITX | EATX,,true
06973bd5-4c22-47a3-8c8d-42aca430208a,Raidmax Viper GX ATX Mid Tower Black / Green USB 3.2 Gen 1 Type-A,Raidmax,ATX Mid Tower,7,0,7,415.0,,,65.254,ATX | Micro ATX | Mini-ITX,,false
069b5726-0e47-450d-85ff-d2a2b28718e1,"In Win Chopin MAX Mini-ITX Desktop Gray with Mesh Side Panel, USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A, and 200 W Power Supply",InWin,Mini ITX Tower,,2,0,,,,4.448,Mini-ITX,,true
069fd7d8-cee6-4898-b471-2332483dc946,Deepcool D-Shield V2 ATX Mid Tower Black Acrylic Side Panel,DeepCool,ATX Mid Tower,7,2,2,370.0,,,43.966,ATX | Micro ATX | Mini-ITX,,true
06b17a9b-7a6d-44fc-9e0b-08ffe4c2972d,"Lian Li O11 Dynamic Mini V2 ATX Mini Tower White Tempered Glass, USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",Lian Li,ATX Mini Tower,5,2,2,400.0,160.0,,45.376,ATX | Micro ATX | Mini-ITX,,true
06c0c7c2-68c5-463d-80d6-91eb109394ea,"MSI MAG FORGE 112R ATX Mid Tower Black Tempered Glass Side Panel, USB 3.2 Gen 1 Type-A Front Panel",MSI,ATX Mid Tower,7,3,2,330.0,160.0,,42.45,ATX | Micro ATX | Mini-ITX,,true
06cf317f-04a7-4aec-9d53-2af3a45f90c3,Fractal Design Meshify 2 RGB ATX Mid Tower Black Tempered Glass Side Panel,Fractal Design,ATX Mid Tower,7,2,6,450.0,,,61.658,ATX | Micro ATX | Mini-ITX,,true
06edf99d-ba33-4e40-9ae4-87f8ecaf9bbf,Deepcool MACUBE 110 Micro ATX Mini Tower Black Tempered Glass Side Panel,DeepCool,Micro ATX Mini Tower,4,2,2,320.0,,,38.79,Micro ATX | Mini-ITX,,true
06fba849-864d-4331-84d6-eefe2eb07705,"In Win A5 ATX Mid Tower Black Tempered Glass Side Panel, USB 3.2 Gen 2x2 Type-C, USB 3.2 Gen 1 Type-A",InWin,ATX Mid Tower,7,2,2,340.0,162.0,,34.914,ATX | Micro ATX | Mini-ITX,,true
0714dd98-5f79-41c7-bcd4-5826142d6fd5,Mars Gaming MCZ MicroATX Mid Tower Black Tempered Glass Side Panel,Mars Gaming,Micro ATX Mid Tower,4,3,1,315.0,,,,Micro ATX | Mini-ITX,,true
07156640-212f-4267-9719-7e610db8cb23,Deepcool Dukase ATX Mid Tower Black Acrylic Side Panel,DeepCool,ATX Mid Tower,7,3,3,390.0,,,,ATX | Micro ATX | Mini-ITX,,true
07345295-aab7-4201-9ae9-9235dba6c7ee,Asus Prime AP201 Micro ATX Mini Tower White Mesh Side Panel,ASUS,Micro ATX Mini Tower,4,1,3,338.0,170.0,,33.005,Micro ATX | Mini-ITX,,true
07401e63-ca1c-414a-a0a3-ad21cb0bf65a,Silverstone PS13 ATX Mid Tower Black,Silverstone,ATX Mid Tower,7,0,3,347.0,,,,ATX | Micro ATX | Mini-ITX,,false
0741054c-810c-47d8-938c-bd1c24be1b0a,NOX Hummer ASTRA ATX Mid Tower Black with Tempered Glass Side Panel and USB 3.2 Gen 1 Type-C and USB 3.2 Gen 1 Type-A,NOX,ATX Mid Tower,7,3,2,420.0,,,54.657,ATX | Micro ATX | Mini-ITX,,true
075432e5-2925-4078-a139-ee6335cc6360,HYTE Y70 ATX Mid Tower Taro Milk Purple Tempered Glass Side Panel,HYTE,ATX Mid Tower,7,4,2,422.0,180.0,,70.688,ATX | Micro ATX | Mini-ITX | EATX,,true
078038c2-00fc-4f4f-b3f4-b67f9594e7d0,Asus TUF Gaming GT502 ATX Mid Tower White Tempered Glass Side Panel,ASUS,ATX Mid Tower,8,0,4,400.0,163.0,,57.2,ATX | Micro ATX | Mini-ITX,,true
0799aa0c-ab0e-4028-a6f0-432ff75f73ed,"SSUPD Meshlicious Mini-ITX Tower White with Mesh Side Panel and USB 3.2 Gen 2 Type-C, USB 3.2 Gen 1 Type-A",SSUPD,Mini ITX Tower,3,2,0,332.0,,,14.676,Mini-ITX,,true
07a8e032-f9b3-4f70-85c4-e722416c313e,Geometric Future Model 5 Fanless ATX Mid Tower White Tempered Glass Side Panel,Geometric Future,ATX Mid Tower,7,2,2,460.0,180.0,,51.11,ATX | Micro ATX | Mini-ITX | EATX,,true
07a8f94e-203a-403a-90b5-95b886647e19,Lian Li PC-TU200 Mini-ITX Tower Black,Lian Li,Mini ITX Tower,2,2,4,300.0,,,21.628,Mini-ITX,,false
