cpu_id,motherboard_id,cpu_socket,motherboard_socket,cpu_cores,cpu_threads,cpu_base_clock,cpu_boost_clock,cpu_tdp,motherboard_ram_type,motherboard_ram_slots,motherboard_chipset,socket_match,label
16d02a32-8e90-44bf-8002-3a6cbbe6584b,fee7526c-2e2a-4eb3-b211-95cb44f92674,LGA1151,LGA1200,2,4,3.8,,54.0,DDR4,4,Intel Z590,0,0
e1fa5b6c-184b-4350-8063-790f31e19789,639cfa38-1bca-4df8-a5e5-cacad9582aa5,LGA1151,LGA2011,4,4,2.4,3.0,35.0,DDR4,8,Intel X99,0,0
6e0c030f-3100-4cce-a94c-b0120527114e,476411da-fba8-4185-9afe-71ec887ec409,AM4,AM4,6,12,3.7,4.7,65.0,DDR4,2,AMD B450,1,1
1d316a65-4f63-447e-b3ea-ca485c4334ac,f9467967-d829-49b7-8254-03dd5b0f60ec,LGA1151,LGA1151,4,4,3.6,4.2,65.0,DDR4,2,Intel H310,1,1
18f69196-6358-44bf-b485-7311d3035daa,bb5de7c2-c10e-45bb-9b82-e2fece15dc73,LGA1151,LGA1151,4,8,2.9,3.9,45.0,DDR4,4,Intel Z170,1,1
ee44b97d-f489-4f09-8d7b-2a3f8668a4c8,d7c4db5e-517c-460d-bba0-8e781e26cb49,LGA1150,LGA1150,4,4,3.1,3.3,84.0,DDR3,2,Intel B85,1,1
16825ced-154c-49f1-a40c-813737d8fb49,70ff1fe8-c750-4d6d-a5bc-f5e316066a32,LGA2011,LGA2066,6,12,3.6,4.0,140.0,DDR4,8,Intel X299,0,0
fbdbb84d-28f7-4e7e-afca-a24a848ee5c7,b9437b6c-1ef3-41ad-bff5-f14d3014ef82,LGA1150,LGA1150,4,4,3.5,3.9,84.0,DDR3,4,Intel H87,1,1
aae12377-27f2-4a1d-89fc-c86e3556e79e,8a29d51b-5387-42ad-b9fa-c349127c4cdb,LGA1151,LGA1156,4,4,3.4,3.8,65.0,DDR3,2,Intel H55,0,0
616b97e2-782a-4a0c-80cf-f8b56a9cf18b,aca08644-54fa-43d7-8688-f813c8a13e22,AM5,LGA1700,12,24,3.7,5.4,65.0,DDR5,4,Intel Z690,0,0
0e3a1478-3653-450c-ab32-b9755695c75b,36ac4444-963f-473f-bfe7-4dff6e2a6b7a,LGA1200,LGA1200,10,20,3.6,5.2,125.0,DDR4,4,Intel Z590,1,1
51d94d56-b80d-4ea9-9653-f3588535f558,ba0e3a19-b846-4071-bbaf-b911761bf60c,LGA1151,LGA1700,2,4,3.4,,35.0,DDR4,4,Intel Z790,0,0
618ecc4c-b808-4c02-ac5f-ed5d338af257,f8fedf20-2646-4465-aa51-7a615459a1d7,FM2+,LGA1700,4,4,3.6,3.9,95.0,DDR5,4,Intel B760,0,0
238446af-8ca2-4fa9-a34d-f7ca53e92a0d,58e7df3e-984d-4bd3-9ad6-36a4b7e120d7,LGA2011,LGA2011,6,12,3.5,3.9,130.0,DDR3,4,Intel X79,1,1
cef1cc38-a03c-4e5c-8222-6d103934e291,cca2d363-c9d5-41fc-9fee-7c17cbdc66b7,LGA1151,LGA1151,6,6,3.7,4.6,95.0,DDR4,2,Intel H310,1,1
6f04117e-95fd-483a-9b27-31b2ba116adc,af53874c-43cf-4c9f-88bf-e4c5f13889f8,LGA2066,Integrated Xeon D,12,24,3.5,4.4,165.0,DDR4,4,CPU Integrated,0,0
c1adfe4a-66ad-45f3-a9e7-d750390d34e7,6016fcc5-9d99-446b-bb65-bb863b864200,LGA1151,LGA1151,4,4,3.3,3.7,80.0,DDR4,4,Intel B365,1,1
fe2cf1aa-c66e-43ec-a55b-997584228dd1,905cf2e4-a0e5-48e0-8811-cf780f6e7cb6,AM5,AM5,6,12,4.7,5.3,105.0,DDR5,4,AMD X870,1,1
01b18e41-6a82-45f2-ab4c-5f08e7983406,dafba706-7d3c-4e38-bdf8-485fe7da7293,LGA1151,LGA1151,4,4,2.2,2.8,35.0,DDR4,4,Intel Z370,1,1
8fa3e52f-5fef-48ff-bba6-0f81708ccacf,852aa538-14af-4a94-8391-0807451ca02d,AM4,LGA1151,4,4,3.6,4.0,65.0,DDR4,4,Intel B250,0,0
b20e3cca-2a76-407d-9a2b-a8d191215899,2c08ad0b-3054-4d37-a4d6-6a16fed5277f,LGA1700,AM3+,10,16,2.5,4.6,65.0,DDR3,4,AMD 970,0,0
129aed7c-71fc-4e26-8a7d-527d88eae596,2b5b6741-3ac1-4f9a-8b3d-1ceef512d0cb,AM4,LGA1151,12,24,3.8,4.7,105.0,DDR4,4,Intel Z390,0,0
92f76877-d37d-4026-a930-e71d0880d506,c8f49a14-82ee-463d-8549-e720e0eda5ff,AM4,AM4,4,4,3.5,3.8,65.0,DDR4,2,AMD B550,1,1
954f813a-ea12-440d-9159-854a65bcbde3,0932e77b-2a3d-42f6-ab91-66c8db8d13c6,LGA1851,LGA1151,20,20,2.4,5.3,65.0,DDR4,4,Intel C232,0,0
31fc5960-2957-41b4-b592-3565bc9b5aea,ef139020-75ee-459f-bd01-924144a8c161,LGA1151,LGA1151,6,12,3.2,4.6,65.0,DDR4,4,Intel Z390,1,1
ecae0aef-42a1-40e1-8740-e63f81d02042,9cbb43eb-c770-4fba-970d-06eb2919bb7e,LGA1151,AM5,6,6,3.1,4.3,65.0,DDR5,4,AMD X870E,0,0
d6b635ef-b9db-43df-a5a0-339a87215449,9395624b-f74d-4694-863d-f674027b4856,FM2+,LGA2011,4,4,4.1,4.3,95.0,DDR4,8,Intel C612,0,0
db93651a-7128-433b-8ba0-7a127134fe64,4e58d37e-3547-4b3e-a557-3538c18fff8b,AM4,AM4,8,16,3.6,4.4,65.0,DDR4,4,AMD X370,1,1
cd3ac87c-a75d-48dc-a278-802ab659d14b,60d20851-a1fd-4b23-a04b-7575c8677a87,LGA1200,LGA1151,4,8,3.9,4.7,65.0,DDR4,2,Intel H110,0,0
9614e97c-cd22-4d17-8533-8ce8651d9348,578368f5-80e6-4858-a487-aac9e0b9dbbb,LGA2011,AM4,4,8,3.7,3.9,130.0,DDR4,2,AMD X570,0,0
22f7d1e2-6bd6-4fe3-adaa-55f683d3cf5f,c30e9b28-f5bd-48dd-b674-fcad608f36df,AM4,AM4,8,16,3.4,3.8,95.0,DDR4,4,AMD B550,1,1
ee2ac384-a2d9-4324-88af-d4765e604bcf,1b9ffcfd-ba59-4574-a75a-f630ccd8611a,AM5,AM5,16,32,4.3,5.7,170.0,DDR5,4,AMD B850,1,1
01c38047-7ff9-4c99-9e81-402b8aa3bb58,9d3397f6-5fd1-4270-bf35-19af8d504964,LGA1700,LGA1700,24,32,1.1,5.3,35.0,DDR5,4,Intel Z690,1,1
8bff3723-fbb9-4ad3-b97c-4750c1c37dc9,7f8c11d1-c75d-4552-9744-b3eac3e0aaaf,AM4,LGA1150,6,12,3.6,4.2,65.0,DDR3,4,Intel Z87,0,0
06a6ec99-73aa-4cac-9cfb-21fa974ebe70,c0308b84-117d-4d4e-8f0b-eea2e80d04ed,AM4,LGA1851,4,8,3.7,4.2,65.0,DDR5,2,Intel Z890,0,0
5e4498ad-3d4d-4ce7-b5f2-65c25d2a7cde,b55bae5e-5c45-4378-a380-9f9f2b2357db,LGA1151,AM5,4,4,2.7,3.3,35.0,DDR5,4,AMD B650,0,0
9ee32220-f378-49ac-bf96-d6e2477e2063,c9edf451-d140-48d7-a268-bd5ef61c453a,LGA2066,LGA1150,8,16,3.6,4.5,140.0,DDR3,4,Intel Z97,0,0
9be9d04a-4d1a-4e06-a9ad-4dacd17cc8f1,2f945c7c-c84c-484f-bf37-bfe255c9e89b,LGA1200,LGA1700,4,8,3.0,3.8,35.0,DDR5,4,Intel Z790,0,0
88335ff6-ffb7-4410-87d0-2b28cf7b1008,804bc5d7-7589-42dc-9346-3b002a182970,AM4,LGA1155,12,24,3.7,4.8,105.0,DDR3,4,Intel Z68,0,0
50d672fd-cb38-42d1-9b4f-4e5de11d2065,a9821017-d348-4557-be8d-15d528db5223,AM4,LGA2066,8,16,3.6,4.0,95.0,DDR4,8,Intel X299,0,0
7ab840c3-8c52-4ced-a65c-7b0922ca479e,38ff9056-84da-43d5-bed3-1129eddc70e0,AM5,AM5,8,16,4.7,5.2,120.0,DDR5,2,AMD A620A,1,1
9cf38b8e-4736-454a-a3f2-8adf9a3ea139,71a5c4b9-f900-4acd-8c1a-949d589e4a27,LGA1151,LGA1151,6,12,3.7,4.7,80.0,DDR4,4,Intel Z390,1,1
3b7629de-b1bc-4f03-b9bb-e5e13110f2d2,b3268aea-838b-45f9-90f1-d2bdef0e7af2,FM2,AM5,2,2,3.8,4.0,65.0,DDR5,4,AMD B850,0,0
622e7110-ebf4-4040-93f6-5b37e82ff02e,b6b8303e-fae7-4f1c-9a72-040f63d35a60,LGA1700,LGA1700,20,28,3.4,5.5,125.0,DDR4,4,Intel B660,1,1
6bb52247-ea4c-4fdf-9b79-4c4c50a59c62,ba9aac25-6c63-44e5-a950-2c73a353fb81,FM2,AM4,4,4,4.0,4.3,100.0,DDR4,2,AMD B450,0,0
4bfe2666-b093-4403-8dc3-d42dc990a24b,f5b7becd-f2da-4c14-a74a-d34e3bf51d26,LGA2011,LGA1700,8,16,2.4,3.2,85.0,DDR5,4,Intel B760,0,0
c7a71298-3005-4abb-a7dc-ec038dc16a43,ce4902f3-18fd-4fcd-9f9e-e27469c878fe,LGA2011,LGA1200,12,24,2.3,3.1,120.0,DDR4,2,Intel H410,0,0
b733dd80-4683-45fa-9047-844eebedd6c8,1c761ef3-5cd2-4f72-956d-e779a609d1b1,LGA1151,LGA1151,4,4,2.4,3.0,35.0,DDR4,4,Intel B150,1,1
5f51e9c7-0333-4052-94cf-29c3b5cc26db,5bbabf48-0004-42e6-bcc2-0feb41cd93c4,LGA1151,LGA1150,6,12,3.5,4.5,80.0,DDR3,4,Intel Z97,0,0
77b34328-7f21-480e-8293-c9f24b25564c,854f9f8c-c4f5-45ff-b339-35d3ddb7143d,LGA1151,LGA1151,8,16,3.6,5.0,95.0,DDR4,2,Intel H370,1,1
f3afc880-6bcf-43d3-95f1-8a63c88e1121,7486eea5-b662-4f9e-b5c6-27179d000da4,FM2,LGA1151,2,2,3.2,3.6,65.0,DDR4,2,Intel H110,0,0
f8dce6ce-17aa-426d-a513-3d4c0136f180,a8d368ff-9815-4e65-bd90-022f8604f91f,LGA1151,LGA1151,8,16,3.6,5.0,95.0,DDR4,4,Intel Z270,1,1
5eb15d84-bd3a-48cb-a576-aebc04fdce7b,f051f835-03fc-480c-b428-6b3e0400bda7,LGA1151,AM4,4,4,3.7,4.3,62.0,DDR4,2,AMD B450,0,0
9a7ca5bd-0c01-4f16-ae1f-f2b5f50d2021,e209bd64-401b-472b-9705-0c9fa7b204b8,LGA1151,LGA1151,2,4,3.7,,58.0,DDR4,4,Intel H370,1,1
a3f20a4b-2357-4700-afad-9f284e8240d7,7848efda-89bc-42f0-80ab-439a7be78f04,LGA1151,LGA1151,8,16,3.6,5.0,95.0,DDR4,4,Intel Z390,1,1
c94676f9-71ba-4fde-aab0-e6227ae80965,4f6f26b4-c62c-4a7f-8edf-c4a902dc2812,LGA1151,AM4,6,6,2.8,4.0,65.0,DDR4,2,AMD X370,0,0
04ee90ac-3af8-453e-afcb-1e0172871e42,2a201f1d-701b-4094-b98b-ffd29568bdfe,LGA1151,LGA1151,6,6,2.8,4.0,65.0,DDR4,2,Intel H110,1,1
4e6f82c0-c099-4640-95b3-9d3266e9886a,dc6bdd9c-d1e9-4c1e-a0f0-533e45a4147f,LGA1151,LGA1151,4,8,3.6,4.2,65.0,DDR4,2,Intel H170,1,1
17d31bbf-994a-4a54-bfd8-0bfa5b2093ff,578df1e5-3ce6-4cac-9d5d-878298cd68af,LGA1151,LGA1151,6,6,3.0,4.4,65.0,DDR4,2,Intel H310,1,1
9a7ca5bd-0c01-4f16-ae1f-f2b5f50d2021,5e5d4d9a-fbfb-48e5-8d35-73a716da7f6b,LGA1151,LGA1151,2,4,3.7,,58.0,DDR4,2,Intel B360,1,1
bc44a11f-518d-412f-9221-ff43d804dd39,c4f9f28d-04de-4ea6-8b9c-50c3f635c615,LGA1151,LGA1151,4,4,2.7,3.3,35.0,DDR4,4,Intel H270,1,1
45118c9a-09c6-47e8-b3b0-9abca47b472f,0b175949-3a70-41c0-9783-12705372fb69,AM4,AM4,6,12,3.6,4.2,95.0,DDR4,2,AMD A520,1,1
34711b7b-a952-4b0d-a251-3774b3406e3d,32683577-66b8-4592-a418-ad11575b79b6,LGA1700,LGA2011,6,12,3.0,4.6,65.0,DDR4,8,Intel X99,0,0
182326d2-d7a5-495e-811c-2b6bcb28e029,25494951-b61b-4acc-a286-821974725ecd,AM4,LGA1700,4,4,3.5,3.7,65.0,DDR5,4,Intel B760,0,0
ae3450ca-6510-47c6-bb10-3d40dd861263,31286884-3675-4ee2-9272-46ede7e4a1bd,LGA1151,LGA1151,4,4,2.4,3.0,35.0,DDR4,2,Intel H310,1,1
0271c2f7-4b7c-4870-972a-3f941cb15eb4,d3424d6b-f138-4e0f-90ab-9d2aa1a6ea0f,LGA1151,LGA1151,4,8,4.2,4.5,91.0,DDR4,2,Intel Z270,1,1
ee44b97d-f489-4f09-8d7b-2a3f8668a4c8,32ef299a-3f08-49d2-ae86-23adca0770e8,LGA1150,LGA1150,4,4,3.1,3.3,84.0,DDR3,4,Intel Z87,1,1
7ab840c3-8c52-4ced-a65c-7b0922ca479e,d00a868f-b42a-446c-9c09-16de6314171f,AM5,AM5,8,16,4.7,5.2,120.0,DDR5,4,AMD X870,1,1
8a185318-6ca2-4a53-93b1-f01d9d5dbad1,9aede0c4-9d8b-4d48-94eb-5bbc9088d99e,LGA1700,LGA1700,16,24,3.4,5.5,150.0,DDR5,2,Intel B760,1,1
2e79dd02-9922-4846-ad76-c7c268bd0b86,6e65204c-a967-472b-a73f-74783b66cded,LGA1151,LGA1150,4,8,4.1,4.5,79.0,DDR3,4,Intel H87,0,0
2423fc7f-22b9-4613-a5b9-7e097571e794,5c8e99d1-9608-48fc-9f09-a2e006bea8d3,LGA2011,AM5,4,8,3.7,4.0,140.0,DDR5,4,AMD B850,0,0
529da8f1-d398-4ef3-b6c9-2a2a2dde4b14,53e4e2a8-7e52-407d-af91-96bfdd893599,LGA2011,LGA2011,8,16,3.2,4.0,140.0,DDR4,8,Intel X99,1,1
01b18e41-6a82-45f2-ab4c-5f08e7983406,a60c221e-a496-4e4f-b58b-cbc2e70f0025,LGA1151,LGA1151,4,4,2.2,2.8,35.0,DDR4,4,Intel Z390,1,1
2cab4b82-d7ff-46f1-9148-421caabdd24d,3107d41f-5314-4fe6-99f5-710206eae357,LGA1700,LGA1700,16,24,1.4,4.9,35.0,DDR5,2,Intel B660,1,1
b20e3cca-2a76-407d-9a2b-a8d191215899,ab2b1246-1032-4e43-bd63-32987301d6d5,LGA1700,LGA1151,10,16,2.5,4.6,65.0,DDR4,4,Intel C232,0,0
208a3655-6a27-46c3-a276-acfe05108b36,0a634b68-beb2-4e81-849a-f8ae980ad6f0,LGA2066,AM4,18,36,3.0,4.4,165.0,DDR4,2,AMD B450,0,0
4fd216c7-0579-4576-846e-723a6d537555,2f98bb73-08de-49b4-87a2-b9518779e232,LGA1151,LGA1151,6,6,3.6,4.3,95.0,DDR4,4,Intel Z370,1,1
f85cd926-f4bf-411a-a8bc-65aa393f297e,44f903c3-ce2f-4824-ab98-233b98ce58d0,LGA1151,LGA1151,4,8,3.4,3.8,80.0,DDR4,2,Intel H110,1,1
bf36a706-491a-45e8-ba4a-8529d3ef91e9,4be7bb76-350d-488d-9028-08b651e6e2f9,AM4,AM4,6,12,3.6,4.2,65.0,DDR4,4,AMD B550,1,1
e66470af-b6ba-4900-99a9-bfc4e9906cec,e98a890d-0791-492b-a1a2-c1089d7e2144,LGA2011,LGA2011,4,8,3.5,3.8,140.0,DDR4,4,Intel C612,1,1
a7181913-9094-4594-a2bf-dba15ff73710,9d74ed36-4b98-4df3-9da6-2fdbfa6165e0,LGA1200,LGA1200,6,12,3.9,4.9,125.0,DDR4,4,Intel Z590,1,1
dafb6535-1bc8-445d-9d65-69b71f1b56f6,8ff4cb96-9954-4b7a-a598-3e030d046884,LGA1356,LGA1150,6,12,2.2,2.7,80.0,DDR3,4,Intel C222,0,0
0271c2f7-4b7c-4870-972a-3f941cb15eb4,188c8b9c-d4ba-453d-b373-5272dc700020,LGA1151,LGA1151,4,8,4.2,4.5,91.0,DDR4,4,Intel H170,1,1
99464443-aee0-4b34-bb27-dc7e2594943c,02827bde-331b-440c-adf5-1f2b188f72eb,AM4,LGA1151,16,32,3.3,4.8,105.0,DDR4,4,Intel Z390,0,0
b096b381-c81d-46bc-b2f7-ec0f8a600bf1,0815c516-c919-48bd-9a09-858758a59e44,LGA2011,LGA2011,4,8,3.5,3.7,135.0,DDR4,8,Intel X99,1,1
3d98e4de-a80c-468c-afd0-6a97073dc8be,fd296c80-b15e-4325-ba2d-cc08fa5eb7f6,LGA1151,LGA1151,6,12,2.4,4.0,35.0,DDR4,2,Intel H310,1,1
182326d2-d7a5-495e-811c-2b6bcb28e029,1ee07271-6e9f-418f-a8be-c8746af7acbf,AM4,AM4,4,4,3.5,3.7,65.0,DDR4,4,AMD X570,1,1
7852956d-2a9f-49e2-b4f9-5978b5a20591,b5e1ecc1-ad4f-4696-861e-273259db6079,LGA1356,LGA1200,8,16,1.9,2.4,95.0,DDR4,2,Intel H410,0,0
3796bb7f-b124-4628-9592-cb2b3bf47e08,464a24e7-a690-492f-8e05-42a706eeb6bb,AM4,LGA1851,6,12,3.7,4.6,65.0,DDR5,4,Intel Z890,0,0
e272b2ff-aed0-41ec-8094-08c21df362c0,3b4d6646-7bfa-4bd7-aaa6-05f9eca7cc2f,FM2,AM5,4,4,4.0,4.3,100.0,DDR5,4,AMD B850,0,0
6c8f1373-cb1e-4037-b04a-0c97545df8ed,d48b09e0-9afe-4110-b9e1-cf2cc9d365fb,LGA2011,AM5,6,12,3.7,4.0,130.0,DDR5,4,AMD X870E,0,0
a23a5235-8ab4-4dd1-b48d-ca1fbbf25a94,4dcb348e-d8a9-408d-8bad-e4a643cc9b8d,LGA2011,LGA2011,4,8,3.5,3.6,140.0,DDR4,8,Intel X99,1,1
8ab31f9c-94f6-4b90-92b3-1f7cccf87d06,117494de-730e-4524-9d6a-07adb212f23f,LGA1151,LGA1200,4,8,3.8,4.2,73.0,DDR4,2,Intel Z490,0,0
e4a66aac-5c74-4833-958d-32719b9ad077,528a9aa8-54de-4774-8c6a-ea8449f2e21b,AM5,AM5,8,16,4.7,5.6,120.0,DDR5,4,AMD B650E,1,1
b0ff6516-30cb-42fa-a1df-cb23c9029448,fb281fb1-2778-4012-a230-04f153ae6c02,LGA1150,LGA775,4,8,3.2,4.0,65.0,DDR2,2,Intel G41,0,0
27371786-817b-4ddf-bd01-75c69349a80a,c37889ea-5e56-4866-9338-f43b0823e38e,LGA2011,LGA1151,10,20,2.2,3.0,95.0,DDR4,2,Intel B360,0,0
d95fc453-27c6-4e83-80d6-4a4e40ca46ed,7adc75f7-67fc-44e4-91d1-7ee323c1db43,AM4,AM4,8,16,3.6,4.0,95.0,DDR4,4,AMD A320,1,1
84969f34-49dc-457b-a78a-2875fa58b424,06255648-90ca-48f7-9baf-d5f3ff93f028,AM4,AM4,4,4,3.1,3.4,65.0,DDR4,4,AMD X570,1,1
bdacccac-3d03-4436-8ebe-3de176024c18,18805bf8-49ae-4eb6-8018-d3483ae06a46,AM4,AM4,8,16,3.6,4.0,95.0,DDR4,2,AMD B450,1,1
7a9c7440-6aca-4f8e-a6a1-9ae438789cd9,1c492fbd-fc09-430b-911a-e2c37bca1775,AM4,LGA1700,4,8,3.6,3.9,65.0,DDR4,4,Intel B760,0,0
39c1bfe9-565b-44eb-b940-8eec3b68d969,3190abcf-4bf4-4ae4-b06d-0c29dd1d8120,AM4,AM4,2,4,3.2,,35.0,DDR4,2,AMD A520,1,1
